Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,13.233333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_717/14B-088_HI_LSRK.ms.contsub_channel_717,5674,0.0043533
True,14.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_718/14B-088_HI_LSRK.ms.contsub_channel_718,5797,0.00434411
True,14.316666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_719/14B-088_HI_LSRK.ms.contsub_channel_719,6179,0.00423149
True,15.733333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_720/14B-088_HI_LSRK.ms.contsub_channel_720,6500,0.00425157
True,14.666666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_721/14B-088_HI_LSRK.ms.contsub_channel_721,6238,0.00444913
True,13.299999999999999,/home/eric/Jasper/m33/14B-088/single_channels/channel_722/14B-088_HI_LSRK.ms.contsub_channel_722,6008,0.0043857
True,14.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_723/14B-088_HI_LSRK.ms.contsub_channel_723,6179,0.0043476
True,14.716666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_724/14B-088_HI_LSRK.ms.contsub_channel_724,6287,0.00430229
True,15.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_725/14B-088_HI_LSRK.ms.contsub_channel_725,6242,0.00427875
True,15.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_726/14B-088_HI_LSRK.ms.contsub_channel_726,6555,0.00440597
True,19.183333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_727/14B-088_HI_LSRK.ms.contsub_channel_727,6590,0.00431758
True,16.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_728/14B-088_HI_LSRK.ms.contsub_channel_728,6606,0.00441496
True,15.083333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_729/14B-088_HI_LSRK.ms.contsub_channel_729,6698,0.0044928
True,15.299999999999999,/home/eric/Jasper/m33/14B-088/single_channels/channel_730/14B-088_HI_LSRK.ms.contsub_channel_730,6757,0.00441099
True,16.583333333333332,/home/eric/Jasper/m33/14B-088/single_channels/channel_731/14B-088_HI_LSRK.ms.contsub_channel_731,7034,0.00444564
True,16.78333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_732/14B-088_HI_LSRK.ms.contsub_channel_732,7328,0.00427352
True,18.383333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_733/14B-088_HI_LSRK.ms.contsub_channel_733,7012,0.0044237
True,20.683333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_734/14B-088_HI_LSRK.ms.contsub_channel_734,7464,0.0043122
True,17.666666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_735/14B-088_HI_LSRK.ms.contsub_channel_735,7344,0.00431603
True,17.233333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_736/14B-088_HI_LSRK.ms.contsub_channel_736,7411,0.00423664
True,16.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_737/14B-088_HI_LSRK.ms.contsub_channel_737,7198,0.00440674
True,17.466666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_738/14B-088_HI_LSRK.ms.contsub_channel_738,7947,0.00431304
True,17.516666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_739/14B-088_HI_LSRK.ms.contsub_channel_739,8035,0.00436635
True,18.5,/home/eric/Jasper/m33/14B-088/single_channels/channel_740/14B-088_HI_LSRK.ms.contsub_channel_740,8288,0.00432225
True,18.666666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_741/14B-088_HI_LSRK.ms.contsub_channel_741,8281,0.00437347
True,16.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_742/14B-088_HI_LSRK.ms.contsub_channel_742,8242,0.00444468
True,17.816666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_743/14B-088_HI_LSRK.ms.contsub_channel_743,8528,0.00436396
True,18.45,/home/eric/Jasper/m33/14B-088/single_channels/channel_744/14B-088_HI_LSRK.ms.contsub_channel_744,8854,0.00435183
True,17.333333333333332,/home/eric/Jasper/m33/14B-088/single_channels/channel_745/14B-088_HI_LSRK.ms.contsub_channel_745,8939,0.00445617
True,20.05,/home/eric/Jasper/m33/14B-088/single_channels/channel_746/14B-088_HI_LSRK.ms.contsub_channel_746,9966,0.00433799
True,17.483333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_747/14B-088_HI_LSRK.ms.contsub_channel_747,9028,0.00446099
True,18.816666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_748/14B-088_HI_LSRK.ms.contsub_channel_748,9761,0.0043487
True,19.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_749/14B-088_HI_LSRK.ms.contsub_channel_749,9720,0.0044581
True,20.45,/home/eric/Jasper/m33/14B-088/single_channels/channel_750/14B-088_HI_LSRK.ms.contsub_channel_750,10302,0.00436252
True,21.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_751/14B-088_HI_LSRK.ms.contsub_channel_751,10876,0.00432059
True,20.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_752/14B-088_HI_LSRK.ms.contsub_channel_752,10619,0.00445247
True,22.133333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_753/14B-088_HI_LSRK.ms.contsub_channel_753,11399,0.0044032
True,21.566666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_754/14B-088_HI_LSRK.ms.contsub_channel_754,11039,0.00436124
True,24.633333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_755/14B-088_HI_LSRK.ms.contsub_channel_755,11312,0.00434252
True,21.066666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_756/14B-088_HI_LSRK.ms.contsub_channel_756,10922,0.00444732
True,21.433333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_757/14B-088_HI_LSRK.ms.contsub_channel_757,12033,0.0044021
True,22.816666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_758/14B-088_HI_LSRK.ms.contsub_channel_758,12258,0.00435848
True,23.866666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_759/14B-088_HI_LSRK.ms.contsub_channel_759,12650,0.00436711
True,21.966666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_760/14B-088_HI_LSRK.ms.contsub_channel_760,12894,0.00440305
True,23.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_761/14B-088_HI_LSRK.ms.contsub_channel_761,13124,0.00439353
True,22.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_762/14B-088_HI_LSRK.ms.contsub_channel_762,13148,0.00443754
True,22.416666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_763/14B-088_HI_LSRK.ms.contsub_channel_763,13447,0.00430128
True,23.016666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_764/14B-088_HI_LSRK.ms.contsub_channel_764,13612,0.00436414
True,23.633333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_765/14B-088_HI_LSRK.ms.contsub_channel_765,13991,0.00436228
True,23.55,/home/eric/Jasper/m33/14B-088/single_channels/channel_766/14B-088_HI_LSRK.ms.contsub_channel_766,14497,0.00441307
True,24.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_767/14B-088_HI_LSRK.ms.contsub_channel_767,14713,0.00439238
True,29.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_768/14B-088_HI_LSRK.ms.contsub_channel_768,15032,0.00435943
True,29.05,/home/eric/Jasper/m33/14B-088/single_channels/channel_769/14B-088_HI_LSRK.ms.contsub_channel_769,15464,0.00438987
True,24.816666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_770/14B-088_HI_LSRK.ms.contsub_channel_770,15431,0.00445987
True,25.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_771/14B-088_HI_LSRK.ms.contsub_channel_771,15938,0.00436363
True,25.233333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_772/14B-088_HI_LSRK.ms.contsub_channel_772,16164,0.00443535
True,26.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_773/14B-088_HI_LSRK.ms.contsub_channel_773,16073,0.00438884
True,25.916666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_774/14B-088_HI_LSRK.ms.contsub_channel_774,15925,0.00440038
True,26.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_775/14B-088_HI_LSRK.ms.contsub_channel_775,16258,0.0044463
True,25.65,/home/eric/Jasper/m33/14B-088/single_channels/channel_776/14B-088_HI_LSRK.ms.contsub_channel_776,16513,0.00439365
True,28.433333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_777/14B-088_HI_LSRK.ms.contsub_channel_777,17424,0.00442397
True,31.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_778/14B-088_HI_LSRK.ms.contsub_channel_778,17650,0.00443821
True,28.233333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_779/14B-088_HI_LSRK.ms.contsub_channel_779,17556,0.00449658
True,28.383333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_780/14B-088_HI_LSRK.ms.contsub_channel_780,17569,0.00443987
True,29.066666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_781/14B-088_HI_LSRK.ms.contsub_channel_781,17763,0.00440582
True,27.849999999999998,/home/eric/Jasper/m33/14B-088/single_channels/channel_782/14B-088_HI_LSRK.ms.contsub_channel_782,18463,0.0044993
True,28.466666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_783/14B-088_HI_LSRK.ms.contsub_channel_783,18857,0.0044431
True,29.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_784/14B-088_HI_LSRK.ms.contsub_channel_784,19186,0.0044476
True,29.316666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_785/14B-088_HI_LSRK.ms.contsub_channel_785,19257,0.00446365
True,28.683333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_786/14B-088_HI_LSRK.ms.contsub_channel_786,18674,0.00441987
True,30.466666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_787/14B-088_HI_LSRK.ms.contsub_channel_787,19288,0.0044426
True,35.93333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_788/14B-088_HI_LSRK.ms.contsub_channel_788,19834,0.0044708
True,33.516666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_789/14B-088_HI_LSRK.ms.contsub_channel_789,19785,0.0044273
True,32.38333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_790/14B-088_HI_LSRK.ms.contsub_channel_790,20185,0.00439771
True,31.616666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_791/14B-088_HI_LSRK.ms.contsub_channel_791,20766,0.00438529
True,30.916666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_792/14B-088_HI_LSRK.ms.contsub_channel_792,21645,0.00445192
True,32.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_793/14B-088_HI_LSRK.ms.contsub_channel_793,22171,0.00447535
