Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,26.433333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_716/14B-088_HI_LSRK.ms.contsub_channel_716,14057,0.00179892
True,21.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_717/14B-088_HI_LSRK.ms.contsub_channel_717,13734,0.00176545
True,24.216666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_718/14B-088_HI_LSRK.ms.contsub_channel_718,14207,0.0017141
True,23.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_719/14B-088_HI_LSRK.ms.contsub_channel_719,14076,0.00170559
True,25.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_720/14B-088_HI_LSRK.ms.contsub_channel_720,15004,0.00172458
True,32.31666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_721/14B-088_HI_LSRK.ms.contsub_channel_721,15808,0.00172436
True,24.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_722/14B-088_HI_LSRK.ms.contsub_channel_722,16249,0.00170933
True,27.416666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_723/14B-088_HI_LSRK.ms.contsub_channel_723,16927,0.00172768
True,27.466666666666665,/home/eric/Jasper/m33/14B-088/single_channels/channel_724/14B-088_HI_LSRK.ms.contsub_channel_724,17659,0.00172614
True,25.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_725/14B-088_HI_LSRK.ms.contsub_channel_725,17771,0.00172673
True,29.666666666666668,/home/eric/Jasper/m33/14B-088/single_channels/channel_726/14B-088_HI_LSRK.ms.contsub_channel_726,18088,0.001734
True,28.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_727/14B-088_HI_LSRK.ms.contsub_channel_727,18618,0.00174465
True,27.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_728/14B-088_HI_LSRK.ms.contsub_channel_728,18611,0.00173753
True,29.883333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_729/14B-088_HI_LSRK.ms.contsub_channel_729,19030,0.00172503
True,28.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_730/14B-088_HI_LSRK.ms.contsub_channel_730,19636,0.00173706
True,28.633333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_731/14B-088_HI_LSRK.ms.contsub_channel_731,19722,0.00175385
True,27.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_732/14B-088_HI_LSRK.ms.contsub_channel_732,19651,0.00174836
True,27.3,/home/eric/Jasper/m33/14B-088/single_channels/channel_733/14B-088_HI_LSRK.ms.contsub_channel_733,19329,0.00173903
True,32.333333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_734/14B-088_HI_LSRK.ms.contsub_channel_734,19955,0.00172224
True,31.35,/home/eric/Jasper/m33/14B-088/single_channels/channel_735/14B-088_HI_LSRK.ms.contsub_channel_735,19976,0.00174151
True,28.183333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_736/14B-088_HI_LSRK.ms.contsub_channel_736,20246,0.00177518
True,34.916666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_737/14B-088_HI_LSRK.ms.contsub_channel_737,20580,0.00174603
True,32.93333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_738/14B-088_HI_LSRK.ms.contsub_channel_738,21586,0.00176567
True,30.233333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_739/14B-088_HI_LSRK.ms.contsub_channel_739,22002,0.00176948
True,31.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_740/14B-088_HI_LSRK.ms.contsub_channel_740,22321,0.0017624
True,33.4,/home/eric/Jasper/m33/14B-088/single_channels/channel_741/14B-088_HI_LSRK.ms.contsub_channel_741,22827,0.00174892
True,37.05,/home/eric/Jasper/m33/14B-088/single_channels/channel_742/14B-088_HI_LSRK.ms.contsub_channel_742,22720,0.00175589
True,32.78333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_743/14B-088_HI_LSRK.ms.contsub_channel_743,22623,0.00174415
True,31.616666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_744/14B-088_HI_LSRK.ms.contsub_channel_744,23334,0.00176888
True,36.983333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_745/14B-088_HI_LSRK.ms.contsub_channel_745,24198,0.00174022
True,32.38333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_746/14B-088_HI_LSRK.ms.contsub_channel_746,24185,0.00179574
True,35.516666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_747/14B-088_HI_LSRK.ms.contsub_channel_747,24489,0.0017501
True,33.983333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_748/14B-088_HI_LSRK.ms.contsub_channel_748,25518,0.00176265
True,36.06666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_749/14B-088_HI_LSRK.ms.contsub_channel_749,26118,0.00177137
True,38.03333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_750/14B-088_HI_LSRK.ms.contsub_channel_750,25940,0.00176741
True,35.86666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_751/14B-088_HI_LSRK.ms.contsub_channel_751,26174,0.00176038
